subspace_size,qsci_energy,spin_symm_energy,fci_subspace_energy,mean_sample_number
358,-2.8266792716437465,-2.84213659002972,-2.847192133955598,45559824.14165297
359,-2.8266792716437616,-2.8432851686512475,-2.8471921339556063,50301474.6306023
360,-2.8271827396435545,-2.8432851686512537,-2.8471921339556197,51645277.466083854
361,-2.82773214549065,-2.8432851686512537,-2.8471921339556143,51645277.466083854
362,-2.827834419917686,-2.845430561711722,-2.8471921339556077,62400423.03891012
363,-2.827868854344734,-2.8454311237339414,-2.8471921339556054,84781040.88953854
364,-2.8278990827918182,-2.845431619724694,-2.847192133955609,84781040.88953854
365,-2.8278990827918236,-2.8454453958641994,-2.8471921339556108,85181594.43338302
366,-2.8278990827918227,-2.8454583727852625,-2.8471921339556125,85181594.43338302
367,-2.8278990827918244,-2.845458372785254,-2.8471921339555935,124809646.87557265
368,-2.827899082791824,-2.845458372785266,-2.847192133955606,124809646.87557265
369,-2.8279934826821367,-2.845460811597734,-2.847192133955616,145615113.46812195
370,-2.8280998636147388,-2.8454629028920513,-2.8471921339556094,145615113.46812195
371,-2.828099981100059,-2.8454629028920437,-2.847192133955611,195421793.2686669
372,-2.8281000780526093,-2.8454629028920357,-2.8471921339556054,195421793.2686669
373,-2.8290341200714955,-2.8454821840066042,-2.8471921339556023,286335624.1673584
374,-2.8298836452333838,-2.8454995524734783,-2.847192133955599,286335624.1673584
375,-2.82991044699906,-2.8454995524734796,-2.847192133955597,334067080.9257432
376,-2.8299350964216834,-2.8454995524734814,-2.8471921339556094,334067080.9257432
377,-2.831865348815625,-2.845631372460522,-2.847192133955601,421533864.890528
378,-2.8351317125253357,-2.8456313724605287,-2.8471921339555997,967073982.922477
379,-2.835131712525327,-2.845631372460528,-2.847192133955602,967073982.922477
380,-2.8351317125253317,-2.8456313724605202,-2.8471921339556054,989457328.2780504
381,-2.835131712525328,-2.845631372460524,-2.847192133955622,989457328.2780504
382,-2.8351317125253326,-2.845750670566953,-2.8471921339556134,2218640702.1159325
383,-2.8351344321832466,-2.8457846994215426,-2.847192133955601,2318244982.2385573
384,-2.8351367667566905,-2.8458150541901204,-2.847192133955608,2318244982.2385573
385,-2.835199395443976,-2.8458150541901235,-2.8471921339555943,2636632203.772559
386,-2.83525769193883,-2.845815054190124,-2.847192133955603,2636632203.772559
387,-2.835257691938833,-2.8458182760653923,-2.8471921339556094,3185711704.6464243
388,-2.8352576919388257,-2.845820973982429,-2.847192133955595,3185711704.6464243
389,-2.8352576919388284,-2.8458619571985384,-2.8471921339556077,5390709591.582024
390,-2.8352576919388337,-2.845901190567724,-2.847192133955612,5390709591.582024
391,-2.835257691938838,-2.8459011905677234,-2.847192133955598,12630140890.602448
392,-2.835257691938849,-2.8459011905677363,-2.847192133955609,12630140890.602448
393,-2.8352576919388355,-2.845966558798223,-2.8471921339556188,14364761474.946207
394,-2.835317368930581,-2.8460277737280553,-2.8471921339556046,14364761474.946207
395,-2.839249211822056,-2.8460277737280744,-2.8471921339556037,17356227652.72719
396,-2.8460277737280566,-2.8460277737280593,-2.847192133955599,17356227652.72719
397,-2.8465034162398317,-2.846503416239827,-2.8471921339556125,162640241964.02603
398,-2.846503416239833,-2.8465034162398224,-2.8471921339556094,886088047736.7528
399,-2.846503416239834,-2.8465034162398206,-2.847192133955608,886088047736.7528
400,-2.847192133955615,-2.847192133955603,-2.847192133955607,4827561595849.599
