bond_length,subspace_size,qsci_energy,spin_symm_energy,fci_subspace_energy,fci_energy,rhf_energy,uhf_energy
2.0,220,-2.8421319583231646,-2.8423201450813993,-2.847192133955588,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,221,-2.8421337936860045,-2.8423201450814046,-2.847192133955603,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,222,-2.842133793685994,-2.842320145081395,-2.8471921339555943,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,223,-2.842147339653604,-2.8423201450813984,-2.8471921339556054,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,224,-2.842161898857068,-2.842320145081401,-2.847192133955607,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,225,-2.842161898857074,-2.842320145081404,-2.847192133955601,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,226,-2.842161898857064,-2.8423201450813917,-2.847192133955605,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,227,-2.842161898857066,-2.842320145081399,-2.847192133955597,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,228,-2.84216189885708,-2.842320145081379,-2.8471921339555872,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,229,-2.8422699822961444,-2.8423201450814,-2.8471921339555992,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,230,-2.842384520833321,-2.842320145081396,-2.8471921339556023,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,231,-2.8424375215975504,-2.842332146643064,-2.8471921339555952,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,232,-2.842437521597558,-2.8424622924774385,-2.8471921339555957,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,233,-2.8424375215975592,-2.842469575436111,-2.8471921339556046,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,234,-2.842495054190384,-2.8425996220910466,-2.847192133955601,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,235,-2.842736047007895,-2.8426373944029604,-2.8471921339556054,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,236,-2.8427360470078904,-2.842682366476374,-2.847192133955602,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,237,-2.8427360470078913,-2.8426823664763843,-2.847192133955607,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,238,-2.8427360470078913,-2.8426823664763887,-2.8471921339556,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,239,-2.8427360470078957,-2.84268236647639,-2.8471921339555983,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,240,-2.8429298525587443,-2.8426823664763834,-2.8471921339555926,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,241,-2.8429298525587403,-2.842682366476388,-2.847192133955608,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,242,-2.8429298525587323,-2.8426823664763874,-2.847192133955605,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,243,-2.8429298525587474,-2.8427669989711135,-2.8471921339556117,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,244,-2.8429298525587425,-2.8428404980600597,-2.8471921339556014,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,245,-2.8429372038758176,-2.8428404980600517,-2.8471921339555943,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,246,-2.842937203875824,-2.8428404980600575,-2.8471921339556108,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,247,-2.8429372038758185,-2.842840498060053,-2.8471921339555966,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,248,-2.842937203875823,-2.842840498060043,-2.8471921339555983,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,249,-2.8429440355888627,-2.8428404980600575,-2.847192133955614,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,250,-2.8429440355888587,-2.8428404980600486,-2.8471921339556014,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,251,-2.843293655748905,-2.8428404980600526,-2.84719213395561,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,252,-2.8433535957280247,-2.8428404980600424,-2.8471921339555974,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,253,-2.8433749797463084,-2.8428409636434067,-2.847192133955592,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,254,-2.8436597655541442,-2.8428410477279242,-2.847192133955597,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,255,-2.843725340560321,-2.8428411247707204,-2.8471921339555983,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,256,-2.8437253405603116,-2.8428415359961794,-2.847192133955587,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,257,-2.8437253405603182,-2.842841611314231,-2.847192133955593,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,258,-2.8437501249424315,-2.842841674187115,-2.8471921339555895,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,259,-2.843750124942436,-2.8428416741871163,-2.8471921339555935,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,260,-2.8437501249424417,-2.8428416741871105,-2.847192133955603,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,261,-2.8437501249424426,-2.8429214910740113,-2.847192133955611,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,262,-2.8438609194108877,-2.8429449137184486,-2.847192133955605,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,263,-2.8438609194108855,-2.8430876736166213,-2.8471921339556,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,264,-2.8439732272908427,-2.84324405066719,-2.8471921339555917,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,265,-2.8441110413858497,-2.8432492573383663,-2.847192133955604,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,266,-2.8442711773459837,-2.843308355814427,-2.847192133955592,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,267,-2.844271177345982,-2.8433083558144165,-2.8471921339556006,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,268,-2.844271177345979,-2.84330835581442,-2.84719213395559,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,269,-2.8442711773459894,-2.843308355814422,-2.8471921339555912,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,270,-2.8442711773459775,-2.84330835581442,-2.847192133955593,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,271,-2.8442711773459726,-2.8433083558144103,-2.847192133955601,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,272,-2.8442711773459823,-2.8433083558144236,-2.847192133955608,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,273,-2.844271177345982,-2.8433097306328614,-2.8471921339556046,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,274,-2.8442711773459832,-2.843310894439954,-2.8471921339555974,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,275,-2.8442711773459792,-2.843334302897622,-2.8471921339556046,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,276,-2.8444421962554602,-2.8433560006036678,-2.8471921339556028,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,277,-2.8444421962554567,-2.8433690101883737,-2.847192133955595,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,278,-2.844442196255465,-2.8433796163447855,-2.8471921339555992,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,279,-2.844442196255459,-2.8433796163447886,-2.8471921339556014,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,280,-2.8444421962554625,-2.8433796163447846,-2.847192133955606,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,281,-2.8446222591786947,-2.8433954045927323,-2.8471921339555983,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,282,-2.8446819024013723,-2.84343884823394,-2.847192133955601,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,283,-2.8446819024013728,-2.843444375411429,-2.8471921339556174,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,284,-2.8446819024013723,-2.8434502851971257,-2.847192133955597,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,285,-2.844682150724421,-2.8434689938177713,-2.8471921339556023,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,286,-2.8447381023386296,-2.8434977403426456,-2.847192133955603,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,287,-2.8447381023386233,-2.8434977403426496,-2.847192133955606,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,288,-2.8447381023386265,-2.843497740342652,-2.847192133955599,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,289,-2.844738102338628,-2.8438061601014484,-2.8471921339555917,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,290,-2.844738435276206,-2.8440333481442255,-2.847192133955605,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,291,-2.844738435276204,-2.844033348144236,-2.8471921339555832,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,292,-2.844738628458683,-2.8440333481442295,-2.8471921339555917,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,293,-2.8447386284586833,-2.8440333481442313,-2.8471921339555957,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,294,-2.8447608139432905,-2.84403334814423,-2.8471921339556108,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,295,-2.844760814015055,-2.844033348144245,-2.8471921339555992,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,296,-2.844760814015047,-2.844033348144232,-2.8471921339555957,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,297,-2.844760814015048,-2.844033348144231,-2.847192133955599,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,298,-2.8447849755026517,-2.8440333481442353,-2.847192133955604,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,299,-2.844784975502652,-2.8440333481442273,-2.847192133955605,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,300,-2.8447849755026486,-2.844033348144223,-2.8471921339555903,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,301,-2.8447849755026526,-2.8440333481442397,-2.847192133955594,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,302,-2.8447849755026455,-2.844033348144239,-2.847192133955603,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,303,-2.8447849755026486,-2.8440333481442406,-2.8471921339556086,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,304,-2.844925890953883,-2.844033348144223,-2.8471921339556077,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,305,-2.8449258909538995,-2.844033348144236,-2.8471921339556077,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,306,-2.8450496527240072,-2.844033348144229,-2.847192133955615,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,307,-2.845070810480904,-2.84404194888303,-2.8471921339556037,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,308,-2.845091575829222,-2.8440498166775243,-2.847192133955598,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,309,-2.845091575829227,-2.8440498166775345,-2.8471921339555872,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,310,-2.8450915758292235,-2.844049816677525,-2.8471921339555997,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,311,-2.8450915758292337,-2.8440498166775234,-2.8471921339555992,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,312,-2.8450923078607606,-2.844049816677519,-2.847192133955606,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,313,-2.8450923078607784,-2.8445668626757232,-2.847192133955615,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,314,-2.84509305988411,-2.8449228228293504,-2.8471921339556037,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,315,-2.8450930598841158,-2.8449505346496324,-2.8471921339555872,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,316,-2.845093059884107,-2.844975894945671,-2.8471921339556157,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,317,-2.845093059884104,-2.8449761070947295,-2.847192133955612,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,318,-2.845341929574313,-2.844978478869989,-2.8471921339556023,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,319,-2.8453419295742925,-2.844979386235791,-2.847192133955595,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,320,-2.8453419295743085,-2.8449811948112993,-2.8471921339556028,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,321,-2.8453419295742965,-2.8449818101339552,-2.847192133955595,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,322,-2.845341929574303,-2.844981981715516,-2.8471921339555983,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,323,-2.8456065696571753,-2.844981981715517,-2.847192133955598,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,324,-2.845606569657164,-2.844981981715509,-2.847192133955586,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,325,-2.845606569657161,-2.845056093371173,-2.8471921339555983,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,326,-2.8456065696571655,-2.845130161171403,-2.8471921339556063,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,327,-2.8456065696571695,-2.8451334467849176,-2.8471921339555877,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,328,-2.845606569657177,-2.8452467442439593,-2.8471921339556006,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,329,-2.845606569657184,-2.8453911360662043,-2.8471921339556046,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,330,-2.845606569657167,-2.845515526654498,-2.847192133955611,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,331,-2.845606569657177,-2.845515643321649,-2.8471921339556037,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,332,-2.845606569657181,-2.8455875406355333,-2.847192133955596,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,333,-2.8456065696571624,-2.845587540635538,-2.847192133955597,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,334,-2.8456065696571726,-2.8455875406355386,-2.847192133955601,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,335,-2.8456303897628947,-2.8455875406355404,-2.8471921339555957,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,336,-2.8456303897628965,-2.845587540635529,-2.8471921339556094,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,337,-2.8456303897628894,-2.8455875406355395,-2.8471921339556103,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,338,-2.845637848974722,-2.8455875406355244,-2.847192133955592,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,339,-2.845637848974718,-2.845587540635534,-2.8471921339556086,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,340,-2.84563784897472,-2.845587540635538,-2.8471921339556,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,341,-2.8456449292545174,-2.845587540635529,-2.847192133955609,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,342,-2.8457328909958313,-2.8455875406355418,-2.8471921339556103,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,343,-2.8457363376072315,-2.8455920737766065,-2.8471921339555943,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,344,-2.8457421505426237,-2.845596158333283,-2.8471921339556134,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,345,-2.845742150542628,-2.845596158333273,-2.847192133955596,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,346,-2.845775763866486,-2.8455961583332816,-2.847192133955606,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,347,-2.845848992469247,-2.8455961583332754,-2.8471921339556117,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,348,-2.845848992469224,-2.8455961583332843,-2.8471921339556054,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,349,-2.845864617292571,-2.8455961583332794,-2.8471921339556063,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,350,-2.845864617292568,-2.8455961583332594,-2.8471921339556077,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,351,-2.845868466529028,-2.8455961583332807,-2.8471921339556148,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,352,-2.8458684665290344,-2.845596158333272,-2.847192133955603,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,353,-2.8458684665290326,-2.845596158333273,-2.8471921339555974,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,354,-2.8458727366343077,-2.845596158333279,-2.8471921339556023,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,355,-2.8458727366343286,-2.845596158333268,-2.847192133955606,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,356,-2.845878755107804,-2.845596158333273,-2.8471921339556037,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,357,-2.8458787551078175,-2.8455966829552346,-2.847192133955606,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,358,-2.8458787551078037,-2.845597216309369,-2.847192133955608,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,359,-2.845878755107793,-2.8455972163093493,-2.84719213395561,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,360,-2.8458787551078184,-2.84559721630937,-2.8471921339556103,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,361,-2.8458787551078166,-2.845757888005999,-2.8471921339556037,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,362,-2.8458787551078037,-2.845931379849811,-2.847192133955602,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,363,-2.845878755107811,-2.8459313798498234,-2.847192133955616,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,364,-2.845885578180869,-2.8459313798498136,-2.8471921339555943,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,365,-2.845897172264212,-2.845931379849821,-2.8471921339556068,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,366,-2.845897172264198,-2.8459313798498087,-2.8471921339555992,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,367,-2.8459328435017377,-2.845931379849814,-2.847192133955604,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,368,-2.845932843501747,-2.845931379849812,-2.8471921339555974,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,369,-2.8459328435017515,-2.845931379849814,-2.8471921339556063,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,370,-2.8459328435017586,-2.845931379849815,-2.8471921339556086,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,371,-2.845932843501745,-2.8459313798498127,-2.84719213395561,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,372,-2.8462258823301148,-2.8459313798498123,-2.8471921339556157,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,373,-2.8462258823301156,-2.8459313798498167,-2.8471921339555966,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,374,-2.846509556001351,-2.8459313798498185,-2.8471921339556028,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,375,-2.8465095560013363,-2.8459504143297583,-2.8471921339556006,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,376,-2.846509556001348,-2.845971936451932,-2.847192133955602,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,377,-2.8465095560013545,-2.8459719364519183,-2.8471921339556077,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,378,-2.8465095560013505,-2.845971936451938,-2.8471921339556165,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,379,-2.8465095560013363,-2.845971936451924,-2.8471921339556,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,380,-2.8465095560013394,-2.845971936451926,-2.847192133955613,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,381,-2.8465652655211873,-2.8459719364519134,-2.8471921339556103,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,382,-2.8465652655211926,-2.8459719364519303,-2.8471921339555983,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,383,-2.8465652655212055,-2.845971936451936,-2.8471921339556125,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,384,-2.846565265521192,-2.84597193645193,-2.847192133955612,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,385,-2.8465652655211966,-2.845971936451915,-2.8471921339556068,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,386,-2.8465652655211997,-2.8459719364519303,-2.847192133955619,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,387,-2.8465652655212064,-2.8459719364519156,-2.8471921339556103,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,388,-2.8465652655212024,-2.845971936451941,-2.847192133955609,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,389,-2.8469637361245708,-2.846313707206461,-2.8471921339556094,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,390,-2.8469637361245743,-2.84656526552119,-2.8471921339556117,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,391,-2.846963736124572,-2.8465652655211953,-2.847192133955601,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,392,-2.846963736124582,-2.846565265521204,-2.8471921339555957,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,393,-2.8469637361245987,-2.8465652655211797,-2.847192133955598,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,394,-2.8469637361245668,-2.846565265521188,-2.847192133955601,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,395,-2.846963736124558,-2.8469637361245694,-2.847192133955602,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,396,-2.846963736124574,-2.8471921339555952,-2.847192133955601,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,397,-2.8469637361245685,-2.847192133955597,-2.8471921339556086,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,398,-2.846963736124574,-2.847192133955601,-2.847192133955604,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,399,-2.847192133955602,-2.8471921339556006,-2.847192133955604,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,400,-2.8471921339556103,-2.8471921339555935,-2.847192133955602,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,401,-2.847192133955605,-2.847192133955612,-2.8471921339555943,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,402,-2.8471921339556068,-2.8471921339556086,-2.847192133955601,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,403,-2.8471921339556028,-2.847192133955601,-2.847192133955595,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,404,-2.8471921339555943,-2.847192133955601,-2.8471921339556037,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,405,-2.8471921339556,-2.8471921339555903,-2.8471921339556014,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,406,-2.8471921339556,-2.8471921339555997,-2.8471921339556148,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,407,-2.8471921339556014,-2.847192133955601,-2.8471921339556054,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,408,-2.847192133955598,-2.8471921339556063,-2.8471921339556063,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,409,-2.847192133955598,-2.8471921339555952,-2.8471921339556068,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,410,-2.847192133955599,-2.847192133955605,-2.8471921339556028,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,411,-2.8471921339555832,-2.847192133955592,-2.847192133955599,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,412,-2.8471921339556077,-2.8471921339556023,-2.8471921339555935,-2.847192133955601,-2.368421284279994,-2.8194898991254087
2.0,413,-2.847192133955594,-2.8471921339555992,-2.8471921339556077,-2.847192133955601,-2.368421284279994,-2.8194898991254087
